from_node,to_node,length_m,free_flow_speed_kmh,lanes,capacity,road_name,district,oneway,lanes_imputed,speed_imputed,road_name_missing,district_matched_by
2440639545,2501749582,71.777,50.00000000000001,1,1360,河北路二段,北屯區,no,True,True,False,contains
2440639545,3728618197,122.989,49.99999999999999,1,1360,北平路三段,北屯區,no,True,True,False,contains
2440639546,2440639545,102.276,50.0,1,1360,北平路三段,北屯區,no,True,True,False,contains
2440639546,2440639547,86.38499999999999,49.99999999999999,1,1360,北平路三段,北屯區,no,True,True,False,contains
2440639546,3353721801,76.91300000000001,50.0,1,1360,文昌東四街,北屯區,no,True,True,False,contains
2440639547,2440639546,86.38499999999999,49.99999999999999,1,1360,北平路三段,北屯區,no,True,True,False,contains
2440639547,2501749575,108.666,50.00000000000001,1,1360,北平路三段,北屯區,no,True,True,False,contains
2440639547,2501749581,80.024,50.0,1,1360,綏遠路一段,北屯區,no,True,True,False,contains
2440639576,2409937539,11.674,50.0,1,1360,北平路二段,北區,no,True,True,False,contains
2440639576,2440634514,757.1379999999999,49.99999999999999,1,1360,北平路二段,北區,no,True,True,False,contains
2444004934,2408395776,44.989,49.99999999999999,1,1360,梅川西路三段,北區,yes,True,True,False,contains
2444004934,2444007391,66.226,49.99999999999999,1,1360,梅川西路三段,北區,no,True,True,False,contains
2444006928,3469522840,97.81000000000002,50.00000000000001,1,1360,梅川東路三段,北區,yes,True,True,False,contains
2444006928,5856155293,33.091,50.00000000000001,1,1360,5-018,北區,no,True,True,True,contains
2444007391,2444004934,66.226,49.99999999999999,1,1360,梅川西路三段,北區,no,True,True,False,contains
2444007391,2444011716,134.702,50.00000000000001,1,1360,太原路二段,北區,yes,True,True,False,contains
2444011716,2384401272,32.41,50.0,1,1360,山西路一段,北區,no,True,True,False,contains
2444011716,2408395759,156.532,50.0,1,1360,太原路二段,北區,yes,True,True,False,contains
2451467899,2494659371,27.047,50.0,1,1360,麻園東街,北屯區,yes,True,True,False,contains
2451467899,3751531028,230.964,49.99999999999999,3,4079,文心路四段,北區,yes,False,True,False,contains
2479028778,2663073649,66.784,50.00000000000001,1,1360,青島路三段,北區,no,True,True,False,contains
2479028778,3728618946,414.555,50.0,1,1360,青島路三段,北屯區,no,True,True,False,contains
2479028778,5856357406,380.58299999999997,49.99999999999999,1,1360,永興街,北區,no,True,True,False,contains
2479028788,2273314829,199.468,50.00000000000001,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2479028788,2479028792,18.21,50.0,1,1360,河北路二段,北屯區,no,True,True,False,contains
2479028788,2501749582,68.137,50.00000000000001,1,1360,河北路二段,北屯區,no,True,True,False,contains
2479028792,2440630893,184.228,50.00000000000001,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2479028792,2479028788,18.21,50.0,1,1360,河北路二段,北屯區,no,True,True,False,contains
2479028881,2501718187,380.868,50.0,1,1360,水湳路,北屯區,yes,True,True,False,contains
2479028881,3027389429,102.639,50.0,1,1360,大連北街,北屯區,no,True,True,False,contains
2479028923,1632701037,72.595,50.0,1,1360,崇德六路,北屯區,no,True,True,False,contains
2479028923,2479028937,75.51400000000001,50.000000000000014,1,1360,松竹北二街,北屯區,no,True,True,False,contains
2479028934,2273307100,72.387,50.0,1,1360,河北路三段,北屯區,no,True,True,False,contains
2479028934,2479028937,125.459,50.00000000000001,1,1360,河北三街,北屯區,no,True,True,False,contains
2479028937,2273307102,76.157,50.0,1,1360,松竹北二街,北屯區,no,True,True,False,contains
2479028937,2479028923,75.514,50.0,1,1360,松竹北二街,北屯區,no,True,True,False,contains
2479028937,2479028934,125.459,50.00000000000001,1,1360,河北三街,北屯區,no,True,True,False,contains
2479028988,3324711840,126.537,49.99999999999999,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
2479028988,3390619401,10.235,50.0,1,1360,松安街,北屯區,no,True,True,False,contains
2479029001,2273306462,115.8,50.0,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
2479029001,2479029003,9.998,50.0,1,1360,興安路二段,北屯區,no,True,True,False,contains
2479029003,2479029001,9.998,50.0,1,1360,興安路二段,北屯區,no,True,True,False,contains
2479029003,3388981057,188.029,50.0,2,2719,松竹路二段,北屯區,yes,False,False,False,contains
2479029015,4973988391,656.08,50.000000000000014,1,1360,陳平路,北屯區,no,True,True,False,contains
2479029015,5585663618,15.566,49.99999999999999,1,1360,陳平路,北屯區,no,True,True,False,contains
2479029028,2625594600,10.62,50.0,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2479029031,2479029028,8.075,50.0,1,1360,經貿路一段,北屯區,yes,True,True,False,contains
2479029031,4778950362,108.071,50.00000000000001,1,1360,敦化路二段,西屯區,yes,True,True,False,contains
2479029151,2501436840,197.866,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
2479029151,3914035519,7.001,50.0,1,1360,后庄七街,北屯區,no,True,True,False,contains
2479029261,1634084655,180.21699999999998,50.0,1,1360,后庄北路,北屯區,no,True,True,False,contains
2479029261,1634084657,226.55,50.00000000000001,1,1360,后庄北路,北屯區,no,True,True,False,contains
2479029261,2632076620,188.573,50.00000000000001,1,1360,后庄三街,北屯區,no,True,True,False,contains
2493436033,2285845030,162.084,49.99999999999999,1,1360,梅川東路三段,北區,no,True,True,False,contains
2493436033,2384398734,142.99,50.00000000000001,1,1360,梅川東路三段,北區,no,True,True,False,contains
2493436033,2493436036,23.115,50.0,1,1360,德化街,北區,no,True,True,False,contains
2493436036,2440634454,143.145,50.0,1,1360,梅川西路三段,北區,no,True,True,False,contains
2493436036,2440634456,162.286,50.00000000000001,1,1360,梅川西路三段,北區,no,True,True,False,contains
2493436036,2493436033,23.115,50.0,1,1360,德化街,北區,no,True,True,False,contains
2493436036,2674338909,691.1690000000001,50.00000000000001,1,1360,德化街,北區,no,True,True,False,contains
2493534439,2409937063,11.189,50.0,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2493534439,2409937282,132.922,50.00000000000001,1,1360,華美西街二段,北屯區,no,True,True,False,contains
2493534439,3198439705,53.264,50.0,1,1360,中清西二街,西屯區,no,True,True,False,contains
2493550214,2320046580,154.132,50.00000000000001,2,2719,五權路,北區,yes,False,True,False,contains
2493550214,3502458873,16.033,50.00000000000001,1,1360,公園路,北區,yes,True,True,False,contains
2493550216,3190269880,11.16,50.0,1,1360,,北區,yes,True,True,True,contains
2493550221,13336612219,19.073999999999998,50.0,1,1360,錦南街,北區,yes,True,True,False,contains
2494655168,2273314773,714.1969999999999,49.999999999999986,1,1360,五義街,北區,no,True,True,False,contains
2494655168,2283708860,193.864,49.99999999999999,1,1360,五義街,北區,no,True,True,False,contains
2494655709,2493550214,98.871,50.00000000000001,2,2719,中清路一段,北區,yes,False,True,False,contains
2494655709,2494655713,240.851,50.00000000000001,1,1360,日興街,北區,no,True,True,False,contains
2494655713,2285774271,179.85399999999998,49.99999999999999,1,1360,日興街,西區,no,True,True,False,contains
2494655713,2285774371,333.432,50.0,1,1360,英士路,北區,no,True,True,False,contains
2494655713,2320046580,105.25,50.0,1,1360,英士路,北區,no,True,True,False,contains
2494655713,2494655709,240.851,50.00000000000001,1,1360,日興街,北區,no,True,True,False,contains
2494657652,2833196323,41.701,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
2494659371,2494659382,30.557,49.99999999999999,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2494659382,1264707090,243.858,50.0,3,4079,文心路四段,北屯區,yes,False,True,False,contains
2494659382,2451467899,27.285,50.00000000000001,1,1360,麻園西街,北屯區,yes,True,True,False,contains
2501436839,2501436840,6.441,50.0,1,1360,陳平一街,北屯區,no,True,True,False,contains
2501436839,3914035519,200.566,49.99999999999999,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
2501436840,2501436839,6.441,50.0,1,1360,陳平一街,北屯區,no,True,True,False,contains
2501436840,3339149494,144.23899999999998,50.0,1,1360,敦化路一段,北屯區,yes,True,True,False,contains
2501718186,2383675994,188.634,50.0,1,1360,四平路,北屯區,no,True,True,False,contains
2501718186,2501718187,61.647,50.0,1,1360,水湳路121巷,北屯區,no,True,True,False,contains
2501718186,3027389429,413.11,50.0,1,1360,四平路,北屯區,no,True,True,False,contains
2501718187,2383675994,182.813,50.0,1,1360,水湳路,北屯區,yes,True,True,False,contains
2501718187,2501718186,61.647,50.0,1,1360,水湳路121巷,北屯區,no,True,True,False,contains
2501749574,2440634513,104.842,49.99999999999999,2,2719,文昌二街,北屯區,no,False,True,False,contains
2501749574,2501749575,81.605,50.00000000000001,1,1360,文昌東三街,北屯區,no,True,True,False,contains
2501749574,2501749581,105.297,50.0,2,2719,文昌二街,北屯區,no,False,True,False,contains
2501749575,2440634514,112.794,50.0,1,1360,北平路三段,北屯區,no,True,True,False,contains
2501749575,2440639547,108.666,50.0,1,1360,北平路三段,北屯區,no,True,True,False,contains
2501749575,2501749574,81.60499999999999,50.0,1,1360,文昌東三街,北屯區,no,True,True,False,contains
2501749581,2192293380,77.896,50.00000000000001,1,1360,綏遠路一段,北屯區,no,True,True,False,contains
2501749581,2440639547,80.024,50.0,1,1360,綏遠路一段,北屯區,no,True,True,False,contains
2501749581,2501749574,105.297,50.0,2,2719,文昌二街,北屯區,no,False,True,False,contains
2501749581,3353721801,86.813,50.0,2,2719,文昌二街,北屯區,no,False,True,False,contains
2501749582,2440639545,71.77699999999999,50.0,1,1360,河北路二段,北屯區,no,True,True,False,contains
2501749582,2479028788,68.137,50.0,1,1360,河北路二段,北屯區,no,True,True,False,contains
2501749582,3353721801,99.262,50.0,2,2719,文昌二街,北屯區,no,False,True,False,contains
2501749582,3728618197,202.893,40.32989895643532,2,2719,文昌二街,北屯區,no,False,True,False,contains
2520647461,2524042400,83.29,50.00000000000001,2,2719,公益路二段,南屯區,yes,False,False,False,contains
2520647461,2657775897,177.09,50.0,1,1360,大進街,南屯區,no,True,True,False,contains
2522796594,2597789619,9.809,50.0,1,1360,大英街,南屯區,no,True,True,False,contains
2522796594,2597789665,97.659,50.0,1,1360,公益路二段,南屯區,yes,True,True,False,contains
2522798457,1263334032,15.4,60.00000000000001,3,4079,文心路一段,南屯區,yes,False,False,False,contains
2522798457,5536966028,25.343,50.0,1,1360,大墩六街,南屯區,no,True,True,False,contains
2524042400,2657775897,93.638,50.0,1,1360,大昌街,南屯區,no,True,True,False,contains
2524042400,2659007865,80.882,50.0,2,2719,公益路二段,南屯區,yes,False,False,False,contains
2555091628,2222553767,107.727,50.00000000000001,1,1360,均安街,西區,no,True,True,False,contains
2555091628,2320046532,103.979,50.0,1,1360,中山路,西區,no,True,True,False,contains
2569380234,3027389559,96.728,50.0,2,2719,崇德路二段,北屯區,yes,False,True,False,contains
2569380234,4014688881,10.447,50.0,2,2719,崇德二路二段,北屯區,no,False,True,False,contains
2569917262,2599103060,10.635,50.0,4,5439,福星路,西屯區,no,False,True,False,contains
2569917262,2599103062,132.507,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2569917262,3471556247,289.299,49.99999999999999,4,5439,福星路,西屯區,no,False,True,False,contains
2569917284,791017493,168.886,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2569917284,2569917286,9.609,50.0,2,2719,青海路二段,西屯區,yes,False,True,False,contains
2569917286,2599103050,10.924,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2597737511,1234819189,13.412,60.0,3,4079,文心路二段,西屯區,yes,False,False,False,contains
2597737523,1166242282,13.003,50.0,4,5439,市政路,西屯區,yes,False,True,False,contains
2597737524,2597737523,16.94,50.0,1,1360,河南路四段,西屯區,yes,True,True,False,contains
2597739054,3010403340,80.35,60.0,3,4079,文心路二段,西屯區,yes,False,False,False,contains
2597739054,5645881375,22.656,50.0,1,1360,市政路,南屯區,yes,True,True,False,contains
2597739061,2852195871,11.943,60.0,3,4079,文心路二段,西屯區,yes,False,False,False,contains
2597739077,1234819340,159.178,50.0,4,5439,惠中路一段,西屯區,yes,False,True,False,contains
2597739077,2597739079,16.69,50.0,1,1360,市政路,西屯區,yes,True,True,False,contains
2597739079,1208283478,319.817,50.00000000000001,1,1360,市政路,西屯區,yes,True,True,False,contains
2597739079,1208283527,12.288,50.0,3,4079,惠中路一段,西屯區,yes,False,True,False,contains
2597767457,1234819198,204.614,59.17735796670562,4,5439,惠中路一段,西屯區,yes,False,True,False,contains
2597767457,2597767460,16.304,40.0,2,2719,市政北七路,西屯區,yes,False,False,False,contains
2597767458,1234819279,187.544,60.0,3,4079,惠中路一段,西屯區,yes,False,False,False,contains
2597767458,2597767457,15.325,50.0,2,2719,市政北七路,西屯區,yes,False,True,False,contains
2597767460,1234819346,313.118,40.0,2,2719,市政北七路,西屯區,yes,False,False,False,contains
2597767460,2597767458,10.28,60.00000000000001,3,4079,惠中路一段,西屯區,yes,False,False,False,contains
2597784460,1208293900,226.34199999999998,59.99999999999999,3,4079,文心路一段,南屯區,yes,False,False,False,contains
2597784460,5536966026,22.546,50.0,1,1360,向上路一段,南屯區,no,True,True,False,contains
2597784475,2655942495,101.997,50.0,1,1360,公益路二段,南屯區,yes,True,True,False,contains
2597789616,2597789619,96.517,50.0,1,1360,公益路二段,南屯區,yes,True,False,False,contains
2597789616,2597789665,11.32,50.0,1,1360,大光街,南屯區,no,True,True,False,contains
2597789619,2522796594,9.809,50.0,1,1360,大英街,南屯區,no,True,True,False,contains
2597789619,2597789626,107.567,50.0,1,1360,公益路二段,南屯區,yes,True,False,False,contains
2597789626,413411798,10.508,50.0,1,1360,大墩路,南屯區,no,True,True,False,contains
2597789626,1019448906,1184.0079999999998,49.99999999999999,4,5439,大墩路,南屯區,no,False,True,False,contains
2597789626,3751506383,83.463,50.0,1,1360,公益路二段,南屯區,yes,True,False,False,contains
2597789635,413411794,127.118,50.0,1,1360,公益路,西區,yes,True,True,False,contains
2597789635,2657775918,93.126,50.0,1,1360,大同街,西區,no,True,True,False,contains
2597789635,3955356783,11.681,50.0,1,1360,公益路,西區,no,True,True,False,contains
2597789665,753036500,95.186,50.0,1,1360,公益路二段,南屯區,yes,True,True,False,contains
2597789665,2597789616,11.32,50.0,1,1360,大光街,南屯區,no,True,True,False,contains
2599103047,1167824081,145.635,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103047,1210455262,10.485,50.0,1,1360,智惠街,西屯區,no,True,True,False,contains
2599103050,378722823,10.547,50.0,2,2719,青海路二段,西屯區,yes,False,True,False,contains
2599103050,2599103047,133.504,50.00000000000001,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103054,791017493,9.76,50.0,2,2719,西屯路二段,西屯區,no,False,True,False,contains
2599103054,2569917286,171.61399999999998,49.99999999999999,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103059,1210454810,12.323,50.0,1,1360,河南路二段301巷,西屯區,no,True,True,False,contains
2599103059,2599103054,169.16500000000002,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103060,2386180264,968.289,50.0,4,5439,福星路,西屯區,no,False,True,False,contains
2599103060,2569917262,10.635,50.0,4,5439,福星路,西屯區,no,False,True,False,contains
2599103060,2599103059,137.53,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103062,1210454773,16.04,50.0,1,1360,福上巷,西屯區,no,True,True,False,contains
2599103062,2599103063,74.127,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103063,746174293,136.753,50.000000000000014,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103063,2599103064,7.462,50.00000000000001,1,1360,,西屯區,no,True,True,True,contains
2599103064,1210454773,87.784,50.0,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103064,2599103063,7.462,50.00000000000001,1,1360,,西屯區,no,True,True,True,contains
2599103071,2403314088,10.456,50.0,1,1360,甘肅路二段,西屯區,no,True,True,False,contains
2599103071,2403314520,241.855,50.0,4,5439,甘肅路二段,西屯區,no,False,True,False,contains
2599103072,1184149146,105.61,50.00000000000001,4,5439,河南路二段,西屯區,yes,False,True,False,contains
2599103072,2414186999,10.445,50.0,1,1360,福上巷龍欣一弄,西屯區,no,True,True,False,contains
2623539867,2181526592,168.392,49.99999999999999,1,1360,環中路一段,西屯區,yes,True,True,False,contains
2623539867,2181538096,65.84299999999999,49.99999999999999,1,1360,,西屯區,yes,True,True,True,contains
2625569469,3703035773,13.074,50.0,1,1360,經貿八路,西屯區,no,True,True,False,contains
2625569469,3787601943,245.953,49.99999999999999,1,1360,中清路二段,西屯區,yes,True,True,False,contains
2625594510,2625594511,122.454,50.00000000000001,1,1360,經貿十一街,西屯區,no,True,True,False,contains
2625594510,2625594581,76.207,50.0,1,1360,經貿路二段,西屯區,yes,True,True,False,contains
2625594511,2625594510,122.454,50.00000000000001,1,1360,經貿十一街,西屯區,no,True,True,False,contains
2625594511,2625594517,101.137,49.99999999999999,1,1360,中平北路,西屯區,no,True,True,False,contains
2625594511,2625594518,70.61099999999999,49.99999999999999,1,1360,中平北路,西屯區,no,True,True,False,contains
2625594512,2625594517,118.22,50.0,1,1360,經貿十街,西屯區,yes,True,True,False,contains
2625594512,11060845937,134.009,50.0,1,1360,中清路二段,西屯區,yes,True,True,False,contains
2625594516,2625594517,125.904,50.0,1,1360,中平北路,西屯區,no,True,True,False,contains
2625594516,11060845937,118.697,50.0,2,2719,經貿九路,西屯區,no,False,False,False,contains
2625594517,2625594511,101.137,49.99999999999999,1,1360,中平北路,西屯區,no,True,True,False,contains
2625594517,2625594516,125.904,50.0,1,1360,中平北路,西屯區,no,True,True,False,contains
2625594518,2625594511,70.611,50.0,1,1360,中平北路,西屯區,no,True,True,False,contains
2625594518,3433258560,33.964,50.0,1,1360,環中路二段,西屯區,yes,True,True,False,contains
2625594530,2403314378,147.208,50.0,1,1360,經貿七路,西屯區,yes,True,True,False,contains
2625594530,2625594539,12.881,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2625594539,2625594547,186.796,50.00000000000001,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2625594539,3426932382,12.693,50.0,1,1360,經貿七路,北屯區,yes,True,True,False,contains
2625594547,2632076612,112.73,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2625594547,5374174630,12.128,50.0,1,1360,,北屯區,no,True,True,True,contains
2625594554,1634084655,10.529,50.0,1,1360,經貿三路二段,北屯區,no,True,True,False,contains
2625594554,3426932994,116.57,50.00000000000001,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2625594558,2625594559,9.088,50.0,1,1360,經貿東路,北屯區,no,True,True,False,contains
2625594558,2625594599,123.189,50.0,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2625594559,2625594558,9.088,50.0,1,1360,經貿東路,北屯區,no,True,True,False,contains
2625594559,6347890497,242.698,49.99999999999999,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2625594581,2625594518,124.002,50.0,1,1360,環中路二段,西屯區,yes,True,True,False,contains
2625594599,2479029031,9.995,50.0,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2625594600,2625594559,123.14,49.999999999999986,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2625594600,2625594599,8.263,50.0,1,1360,經貿路一段,北屯區,yes,True,True,False,contains
2625617400,2625617410,59.846,50.0,1,1360,,北屯區,no,True,True,True,contains
2625617400,4422745683,301.098,50.0,1,1360,環中路一段,北屯區,yes,True,True,False,contains
2625617410,2623539867,847.1389999999999,50.00000000000001,1,1360,環中路一段,西屯區,yes,True,True,False,contains
2625617410,2625617400,59.846,50.0,1,1360,,北屯區,no,True,True,True,contains
2632076612,2625594554,148.12100000000004,50.00000000000002,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2632076612,2632076613,10.909,50.0,1,1360,庄美街,北屯區,no,True,True,False,contains
2632076613,2632076612,10.909,50.0,1,1360,庄美街,北屯區,no,True,True,False,contains
2632076613,5374174630,113.214,50.0,1,1360,中清路二段,北屯區,yes,True,True,False,contains
2632076620,1634084657,235.438,50.0,1,1360,庄美街,北屯區,no,True,True,False,contains
2632076620,2479029261,188.573,50.00000000000001,1,1360,后庄三街,北屯區,no,True,True,False,contains
2632076620,5374174630,311.626,50.0,1,1360,庄美街,北屯區,no,True,True,False,contains
2632076709,3426932385,90.418,50.0,1,1360,中清路二段,西屯區,yes,True,True,False,contains
2632076709,3787601943,12.13,50.0,1,1360,中清路二段1250巷,西屯區,no,True,True,False,contains
2640718951,389520598,32.46,50.0,1,1360,中清路二段,西屯區,yes,True,True,False,contains
2640718951,2181538089,12.152,50.0,1,1360,環中路一段,西屯區,yes,True,True,False,contains
2640718961,2625594558,242.623,50.00000000000001,1,1360,敦化路二段,北屯區,yes,True,True,False,contains
2640718961,6347890497,8.691,50.0,1,1360,仁平路,北屯區,no,True,True,False,contains
2640719106,2640719113,11.761,50.0,1,1360,環中路二段,西屯區,yes,True,True,False,contains
2640719113,2640719134,452.939,49.99999999999999,1,1360,環中路二段,西屯區,yes,True,True,False,contains
2640719132,2181538077,131.17499999999998,49.99999999999999,1,1360,環中路二段,西屯區,yes,True,True,False,contains
2640719134,2640719132,31.256,50.0,1,1360,環中路二段,西屯區,yes,True,True,False,contains
2641897013,1019448903,174.75799999999998,50.0,2,2719,太原路一段,北區,yes,False,False,False,contains
2641897013,2319977877,188.441,50.0,1,1360,忠太西路,北區,yes,True,True,False,contains
2641897013,2319977889,27.039,50.0,1,1360,忠太西路,北區,no,True,True,False,contains
2641897031,2285774590,11.884,50.0,1,1360,西屯路一段,北區,no,True,True,False,contains
2641897031,2409937110,112.527,50.0,4,5439,西屯路一段,北區,no,False,True,False,contains
2641897031,2674338887,131.64,50.0,2,2719,忠明路,北區,yes,False,True,False,contains
2641897076,2641897031,223.652,50.00000000000001,2,2719,忠明路,北區,yes,False,True,False,contains
2641897076,5645685000,11.863,50.0,1,1360,華富街,北區,no,True,True,False,contains
2643456095,3387065012,729.9110000000001,50.0,3,4079,美村路一段,西區,no,False,True,False,contains
2655942484,1234819127,216.361,60.0,3,4079,文心路一段,南屯區,yes,False,False,False,contains
2655942484,2655942485,144.121,50.00000000000001,1,1360,水安街,南屯區,no,True,True,False,contains
2655942485,2655942484,144.121,50.00000000000001,1,1360,水安街,南屯區,no,True,True,False,contains
2655942485,2655942486,83.275,50.0,1,1360,大福街,南屯區,no,True,True,False,contains
2655942485,2655942492,58.016,50.0,1,1360,大福街,南屯區,no,True,True,False,contains
2655942486,263182355,135.309,50.0,1,1360,大業路,南屯區,no,True,True,False,contains
2655942486,2655942485,83.275,50.0,1,1360,大福街,南屯區,no,True,True,False,contains
2655942486,3010403340,242.832,49.99999999999999,1,1360,文心一路,南屯區,no,True,True,True,contains
2655942492,2655942485,58.016,50.0,1,1360,大福街,南屯區,no,True,True,False,contains
2655942492,2655942495,164.84,50.0,1,1360,大福街,南屯區,no,True,True,False,contains
2655942492,2852195874,20.673,50.0,1,1360,大墩十四街,南屯區,no,True,True,False,contains
2655942495,2655942492,164.84,50.0,1,1360,大福街,南屯區,no,True,True,False,contains
2655942495,2852195873,22.014,50.0,1,1360,公益路二段,南屯區,yes,True,True,False,contains
2657775895,413411794,99.41499999999999,49.99999999999999,1,1360,精誠路,西區,no,True,True,False,contains
2657775895,2657775918,127.174,50.0,1,1360,大墩十二街,西區,no,True,True,False,contains
2657775897,2520647461,177.09,50.0,1,1360,大進街,南屯區,no,True,True,False,contains
2657775897,2524042400,93.638,50.0,1,1360,大昌街,南屯區,no,True,True,False,contains
2657775897,4634092568,80.46000000000001,50.00000000000001,1,1360,大墩十二街,南屯區,no,True,True,False,contains
2657775918,2597789635,93.126,50.0,1,1360,大同街,西區,no,True,True,False,contains
2657775918,2657775895,127.174,50.0,1,1360,大墩十二街,西區,no,True,True,False,contains
2657775918,4634092568,86.721,50.0,1,1360,大墩十二街,西區,no,True,True,False,contains
2659007865,746174308,11.453,50.0,4,5439,東興路三段,南屯區,no,False,True,False,contains
2659007865,2597789635,86.741,50.0,1,1360,公益路,西區,yes,True,True,False,contains
2659007865,4634092568,92.714,50.0,4,5439,東興路三段,南屯區,no,False,True,False,contains
2663073620,2273314804,267.129,49.99999999999999,2,2719,北興街,北區,no,False,True,False,contains
2663073620,2320066233,1063.97,49.99999999999999,1,1360,永興街,北區,no,True,True,False,contains
2663073620,5856357406,127.202,50.000000000000014,1,1360,永興街,北區,no,True,True,False,contains
2663073646,2663073649,129.766,29.999999999999996,2,2719,文昌東五街,北屯區,no,False,False,False,contains
2663073646,3728618197,165.19099999999997,30.0,2,2719,文昌東五街,北屯區,no,False,False,False,contains
2663073646,3728618200,114.962,50.0,2,2719,天津路三段,北屯區,no,False,True,False,contains
2663073649,2479028778,66.784,50.00000000000001,1,1360,青島路三段,北區,no,True,True,False,contains
2663073649,2663073646,129.76600000000002,30.000000000000004,2,2719,文昌東五街,北屯區,no,False,False,False,contains
2663073649,3469369681,157.725,49.99999999999999,1,1360,青島路三段,北區,no,True,True,False,contains
2673110785,1208283416,13.913,50.0,4,5439,市政路,西屯區,yes,False,True,False,contains
2674338880,2597737524,10.144,50.0,1,1360,市政路,西屯區,yes,True,True,False,contains
2674338887,2285844933,35.724,49.99999999999999,1,1360,忠明麻園橋,西區,yes,True,True,False,contains
2674338887,2409937110,195.865,50.0,1,1360,華美街二段,北區,no,True,True,False,contains
2674338887,4015756593,13.76,50.0,1,1360,華美街二段,北區,no,True,True,False,contains
2674338890,2285844933,13.531,50.0,1,1360,華美西街一段,西區,no,True,True,False,contains
2674338890,4015756593,36.763,49.99999999999999,1,1360,忠明麻園橋,北區,yes,True,True,False,contains
2674338909,2285774576,158.163,50.0,1,1360,健行路,北區,no,True,True,False,contains
2674338909,2493436036,691.1689999999999,49.99999999999999,1,1360,德化街,北區,no,True,True,False,contains
2674338909,2775551888,82.006,50.0,1,1360,華中街,北區,no,True,True,False,contains
2775522632,1263333961,134.03900000000002,60.00000000000001,3,4079,文心路二段,西屯區,yes,False,False,False,contains
2775522632,1263334057,16.943,50.0,1,1360,大墩十九街,西屯區,no,True,True,False,contains
2775551888,1270027356,462.02299999999997,49.99999999999999,1,1360,民權路,北區,no,True,True,False,contains
2775551888,2674338909,82.006,50.0,1,1360,華中街,北區,no,True,True,False,contains
2775551888,6341748165,158.688,50.0,1,1360,美德街,北區,no,True,True,False,contains
2782665603,2569380234,60.663,50.0,2,2719,崇德路二段,北屯區,yes,False,True,False,contains
2796037637,1167823606,194.629,50.0,1,1360,青海南街,西屯區,no,True,True,False,contains
2796037637,1596002756,89.163,50.0,1,1360,臺灣大道三段,西屯區,no,True,True,False,contains
2833196323,5855539142,38.375,50.0,2,2719,中清路一段,北區,yes,False,True,False,contains
2852195871,1208283424,303.428,50.0,4,5439,市政路,西屯區,yes,False,True,False,contains
2852195871,1208283521,13.799,60.0,3,4079,文心路二段,西屯區,yes,False,False,False,contains
2852195873,1234819205,40.724,50.0,1,1360,公益路二段,南屯區,yes,True,True,False,contains
2852195873,2852195874,164.474,50.0,1,1360,大福街,南屯區,no,True,True,False,contains
2852195874,2655942492,20.673,50.0,1,1360,大墩十四街,南屯區,no,True,True,False,contains
2852195874,2852195873,164.474,50.0,1,1360,大福街,南屯區,no,True,True,False,contains
2852195874,6106382910,175.715,49.99999999999999,1,1360,大墩十四街,南屯區,no,True,True,False,contains
2921806847,263152321,518.51,50.0,1,1360,進德北路,東區,no,True,True,False,contains
2921806847,752671758,1141.855,50.0,1,1360,進化路,東區,yes,True,True,True,contains
2921806858,2217884311,147.79399999999998,50.0,1,1360,進化路,東區,yes,True,True,False,contains
2921806858,2921806861,21.606,50.0,1,1360,進化路221巷,東區,no,True,True,False,contains
2921806858,5094365549,491.267,49.99999999999999,1,1360,自強南街,東區,no,True,True,False,contains
2921806861,2921806858,21.606,50.0,1,1360,進化路221巷,東區,no,True,True,False,contains
