node_id,latitude,longitude
2833196323,24.1691902,120.6726203
2852195873,24.1510358,120.6442293
2310876556,24.1641431,120.6606446
2285844904,24.154112,120.6578018
2285844905,24.1541599,120.6577074
2921806861,24.1499351,120.6943617
2921806858,24.1497587,120.694451
2921806847,24.1479094,120.6934515
2924917824,24.1488256,120.673257
2984132842,24.1736897,120.6331386
8349349076,24.1506747,120.6699838
1192918508,24.1689312,120.6391034
2222553859,24.1572805,120.6597339
343353882,24.1530009,120.6667416
1192918963,24.1692207,120.6392974
1263334039,24.1400782,120.6465863
1263334029,24.1399582,120.6465861
1019449001,24.1400505,120.6616934
2406512851,24.139963,120.6468225
1019449044,24.1400238,120.6499231
3504352687,24.1570522,120.6597193
